ROW_ID,EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
4595,0.09929213,0.01546844,-0.27892535,0.22572381,0.23542897,0.14743323,-0.63006901,0.40050616,0.47421727,0.70239923,-0.45772776,-0.21291078,0.46584492,-0.07235251,0.43468124,0.28131900,-0.15611562,0.21582076,0.12116538,0.20554445,-0.21105463,-0.07492563,0.12412312,0.16202178,0.39312386,0.12042284,0.24013352,0.34626411,-0.40375776,-0.07590846,0.12061550,0.44947912,-0.37326583,0.66433213,-0.35270363,-0.13646688,0.11424976,0.23922218,0.34411965,0.04905031,0.48344231,-0.00637451,0.51698650,0.08043595,-0.38443940,0.57549214,0.07013247,0.64626823,-0.61286578,-0.26172068,100105_202201,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-01-01,22,0.35966667,0.61967891,0.74313277,393882.7,87787.73,87787.73,3,0,660,10,340819.21,0.04481,28404.42,4936.12,88.58,4847.54,106111.68,3078.51,0,,0.0,501003.02,0.575948,0.033822,31252.38,RECUPERACION
4596,0.10504672,0.03280656,-0.29872004,0.24432060,0.24224306,0.07836388,-0.61585394,0.39009629,0.49300615,0.69933721,-0.45450865,-0.25601824,0.45133101,-0.06135545,0.41937457,0.32129798,-0.16194363,0.23563802,0.10788901,0.18940397,-0.21064309,-0.03169020,0.15483159,0.18857070,0.39445900,0.13739570,0.24844230,0.34460531,-0.41057632,-0.08300241,0.09640910,0.42771912,-0.31299822,0.64127789,-0.37287197,-0.13372863,0.11510218,0.26247304,0.35673217,0.03758420,0.45148781,-0.01926609,0.50044127,0.08203513,-0.38573642,0.54074158,0.05680217,0.64635549,-0.66830378,-0.27000887,100105_202202,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-02-01,23,0.35133333,0.62049052,0.73060081,393882.7,85866.04,85866.04,3,0,690,10,334692.67,0.04481,29271.64,6126.54,102.99,6023.55,112238.22,3181.5,0,,0.0,494788.48,0.565595,0.025525,26650.96,RECUPERACION
4597,0.11877962,0.00552956,-0.28411158,0.21490166,0.23302486,0.15298665,-0.64362627,0.37040750,0.46049246,0.69224105,-0.45129816,-0.20555684,0.47317274,-0.06444272,0.42331938,0.26729528,-0.16178656,0.20767281,0.12094583,0.20411391,-0.20968955,-0.09244773,0.13329618,0.13971831,0.37989433,0.09332203,0.25910867,0.34941148,-0.37979797,-0.07636421,0.14254402,0.45124545,-0.36450211,0.65100939,-0.37467273,-0.14620447,0.10276973,0.22009655,0.31539917,0.02556719,0.46346399,0.02512663,0.49547176,0.08857028,-0.38930642,0.56881831,0.05566484,0.64082512,-0.58287725,-0.24708013,100105_202203,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-03-01,24,0.343,0.61859106,0.71504659,393882.7,83572.74,83572.74,3,0,720,9,330459.11,0.04481,29995.2,4233.56,135.37,4098.19,116471.78,3316.87,0,,0.0,538859.4,0.558441,0.035744,33260.3,RECUPERACION
4598,0.11148239,0.04557575,-0.30434371,0.25511938,0.24621550,0.05071111,-0.61216798,0.38722760,0.49542350,0.69282516,-0.45407416,-0.27109720,0.44844504,-0.05606953,0.40191266,0.32985134,-0.16734823,0.24075630,0.10905965,0.17843209,-0.20637558,-0.01143962,0.16592530,0.19284191,0.39114958,0.13362459,0.25887024,0.34511721,-0.41762689,-0.08864736,0.08885134,0.42554451,-0.29050107,0.62955560,-0.39079390,-0.13488205,0.11699236,0.26108591,0.35941204,0.03050190,0.43757850,-0.01700885,0.49427975,0.08468934,-0.38332018,0.52626178,0.04812478,0.64582009,-0.68535629,-0.27275484,100105_202204,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-04-01,25,0.33466667,0.61916494,0.70429831,393882.7,81617.96,81617.96,3,0,750,10,328332.07,0.04481,30849.75,2127.04,45.93,2081.11,118598.82,3362.8,0,,0.0,507916.9,0.554846,0.022661,29235.44,RECUPERACION
4599,0.11469362,0.05469621,-0.31180991,0.26185129,0.24370042,0.02896325,-0.60681708,0.38090644,0.50341562,0.69049621,-0.45330878,-0.28468749,0.44516218,-0.05333384,0.39278906,0.34380532,-0.16795564,0.25100998,0.10573070,0.17017905,-0.20640645,0.00913405,0.17623133,0.19954517,0.38996488,0.13780020,0.26300859,0.34598471,-0.42253257,-0.09427897,0.07913795,0.41780740,-0.26935923,0.62132278,-0.40405345,-0.13461016,0.11756340,0.26688844,0.36252027,0.02682199,0.42204963,-0.02043308,0.49077874,0.08593993,-0.38274420,0.51491770,0.04247676,0.64569004,-0.70352434,-0.27770664,100105_202205,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-05-01,26,0.32633333,0.6230042,0.69889812,393882.7,80079.12,80079.12,3,0,780,10,315596.16,0.04481,31877.3,12735.91,370.97,12364.94,131334.73,3733.77,0,,0.0,509927.06,0.533324,0.019798,36667.53,RECUPERACION
4600,0.11647452,0.04014610,-0.26740817,0.23366662,0.24244057,0.13285730,-0.63788210,0.41074228,0.45617530,0.68711356,-0.45449024,-0.22020659,0.47254356,-0.06974632,0.39622106,0.26121540,-0.16641218,0.21170019,0.13732657,0.19059781,-0.19683675,-0.06135639,0.12198149,0.14425786,0.38148272,0.08715052,0.26398704,0.34724717,-0.41614743,-0.08353183,0.12825096,0.46959082,-0.36868605,0.65291369,-0.38204665,-0.14257739,0.11615646,0.20640859,0.33838842,0.03962841,0.47914952,0.01862704,0.51386476,0.08491567,-0.37857532,0.56465946,0.05900666,0.64693505,-0.60683009,-0.25946871,100105_202206,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-06-01,27,0.318,0.60634289,0.66656385,393882.7,75947.3,75947.3,3,0,810,10,312953.3,0.04481,31819.23,2642.86,77.89,2564.97,133977.59,3811.66,0,,0.0,474300.46,0.528858,0.033996,28186.16,RECUPERACION
4601,0.11812636,0.03904719,-0.25286166,0.22234568,0.23799163,0.17253430,-0.64881239,0.42040396,0.44072402,0.68624780,-0.45116298,-0.19752875,0.48385301,-0.07634776,0.39636770,0.23244174,-0.16536626,0.20178861,0.15018540,0.19520838,-0.19505134,-0.08253063,0.10102197,0.12354506,0.38282506,0.06811116,0.26582667,0.34957827,-0.41384224,-0.08336128,0.14540793,0.48731564,-0.40432666,0.66421974,-0.37975618,-0.14579150,0.11587069,0.18392903,0.33038787,0.04339177,0.49837948,0.03371659,0.52603784,0.08576560,-0.37602880,0.58195669,0.06195689,0.64896711,-0.57170564,-0.25555121,100105_202207,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-07-01,28,0.30966667,0.6078154,0.65985409,393882.7,74136.67,74136.67,3,0,840,10,301604.51,0.04481,32721.36,11348.79,388.81,10959.98,145326.38,4200.47,0,,0.0,488082.38,0.50968,0.039108,26382.37,RECUPERACION
4602,0.12264201,0.05322231,-0.26862445,0.24508021,0.24608015,0.10141707,-0.63762871,0.40738011,0.45496605,0.67949429,-0.45608197,-0.23548716,0.46928891,-0.06395257,0.37486672,0.26851330,-0.17434799,0.21537852,0.13467390,0.17908833,-0.18893218,-0.04108094,0.13189129,0.14792833,0.37369915,0.08181310,0.27666325,0.34905592,-0.42368893,-0.08752818,0.12444245,0.46811162,-0.34496849,0.63894213,-0.39881658,-0.14388704,0.12007413,0.20223143,0.34138930,0.03409576,0.46401074,0.02049885,0.50548199,0.08851061,-0.37907723,0.54987518,0.05455116,0.64440854,-0.62495288,-0.26041546,100105_202208,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-08-01,29,0.30133333,0.59111008,0.63104148,393882.7,70158.85,70158.85,3,0,870,10,300804.69,0.04481,32660.96,799.82,14.56,785.26,146126.2,4215.03,0,,0.0,503484.7,0.508328,0.03101,30769.74,RECUPERACION
4603,0.13763167,0.02606965,-0.25220466,0.21233096,0.23547496,0.18208552,-0.66411598,0.39043563,0.42528231,0.67596321,-0.44876608,-0.18651967,0.49168201,-0.06919113,0.38442888,0.21546098,-0.16847477,0.19017992,0.14859879,0.19636291,-0.19268806,-0.10196617,0.10808935,0.09919654,0.36168998,0.03816111,0.28542037,0.35167288,-0.39311673,-0.08246537,0.17083833,0.49120377,-0.39777301,0.65220456,-0.39876068,-0.15410310,0.10597122,0.16131680,0.29863299,0.02055165,0.47860040,0.06592865,0.50345260,0.09420174,-0.38178488,0.57810320,0.04966141,0.64244198,-0.53977052,-0.23964644,100105_202209,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-09-01,30,0.293,0.59512239,0.62901087,393882.7,68681.67,68681.67,3,0,900,9,293947.64,0.04481,33697.5,6857.05,231.93,6625.12,152983.25,4446.96,0,,0.0,467204.68,0.49674,0.041496,33779.01,RECUPERACION
4604,0.12777078,0.05470925,-0.24992017,0.23696887,0.24388972,0.13944030,-0.64929282,0.41880384,0.43725826,0.67613297,-0.45443663,-0.21333452,0.48140854,-0.07003191,0.36849413,0.23632096,-0.17245965,0.20298220,0.15028800,0.18257981,-0.18527420,-0.05933565,0.11088134,0.12430579,0.36852589,0.05576166,0.28327761,0.35009364,-0.42657710,-0.08871249,0.14333826,0.48981520,-0.37866331,0.64876256,-0.40082525,-0.14661335,0.12111852,0.17321545,0.33053545,0.03496132,0.48187146,0.04024801,0.51621012,0.09042117,-0.37499483,0.56560732,0.05435600,0.64656262,-0.58990366,-0.25615917,100105_202210,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-10-01,31,0.28466667,0.58577951,0.61160201,393882.7,65680.69,65680.69,3,0,930,10,290457.73,0.04481,34027.15,3489.91,123.09,3366.82,156473.16,4570.05,0,,0.0,457913.75,0.490843,0.036132,31954.54,RECUPERACION
4605,0.13133291,0.07299979,-0.27273450,0.25822476,0.24600751,0.06397248,-0.63444443,0.40156529,0.45964364,0.67264594,-0.45320086,-0.25776382,0.46538104,-0.05785197,0.35106562,0.28340832,-0.17972920,0.22691176,0.13163942,0.16326487,-0.18432077,-0.00867476,0.14437377,0.15472154,0.36904761,0.07755877,0.29236064,0.35164550,-0.43426098,-0.09742431,0.11667452,0.46230359,-0.31147055,0.62230796,-0.42455987,-0.14381758,0.12481250,0.20039937,0.34569689,0.02476097,0.44236316,0.02206243,0.49931761,0.09379515,-0.37820763,0.52930622,0.04317938,0.64451010,-0.65184768,-0.26629523,100105_202211,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-11-01,32,0.27633333,0.5830682,0.60274173,393882.7,63462.85,63462.85,3,0,960,10,277230.92,0.04481,34707.84,13226.81,362.49,12864.32,169699.97,4932.54,0,,0.0,514102.58,0.468491,0.026798,35849.69,RECUPERACION
4606,0.13470360,0.07924336,-0.26846226,0.26651466,0.25181761,0.03983629,-0.63781243,0.40103482,0.45388817,0.66694471,-0.45713200,-0.26743106,0.46217746,-0.05295085,0.33510447,0.28521356,-0.18784001,0.22431938,0.12690257,0.15730269,-0.17515951,0.00022743,0.14969317,0.15691582,0.35923771,0.07220550,0.30232762,0.35281267,-0.43897761,-0.09638663,0.11889973,0.46335581,-0.29619120,0.61146635,-0.43056753,-0.14445096,0.12927907,0.19491225,0.34781309,0.02219214,0.43462796,0.02330258,0.49015441,0.09660469,-0.38136984,0.51968374,0.04454038,0.64073366,-0.66386032,-0.26345053,100105_202212,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2022-12-01,33,0.268,0.55720439,0.56916115,393882.7,58818.81,58818.81,3,0,990,10,273355.28,0.04481,34162.59,3875.64,75.5,3800.14,173575.61,5008.04,0,,0.0,535184.99,0.461941,0.024929,33277.86,RECUPERACION
4607,0.13631547,0.06918924,-0.23774042,0.24589360,0.24595727,0.11910435,-0.65742356,0.41976713,0.42563230,0.66645003,-0.45738608,-0.22065058,0.48241848,-0.06637082,0.34007640,0.22975215,-0.18098986,0.20059366,0.14974616,0.17207183,-0.17249172,-0.04497198,0.11074396,0.11777637,0.35286073,0.03764413,0.30181954,0.35348855,-0.43718316,-0.09220715,0.15154748,0.49763535,-0.36595077,0.63602348,-0.41767113,-0.14842051,0.12832712,0.15364269,0.32903011,0.03050296,0.47212589,0.05021297,0.50992335,0.09615780,-0.37703821,0.55614341,0.05309636,0.64316875,-0.59628389,-0.25395164,100105_202301,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-01-01,34,0.25966667,0.55189704,0.55932157,393882.7,56447.04,56447.04,3,0,1020,10,266915.06,0.04481,34705.5,6440.22,163.19,6277.03,180015.83,5171.23,0,,0.0,462439.44,0.451058,0.034977,35478.69,RECUPERACION
4608,0.15296702,0.05534431,-0.23811326,0.23086675,0.23922866,0.12764029,-0.67361152,0.38863632,0.41216442,0.66038117,-0.45129689,-0.21269569,0.48892650,-0.06030354,0.33447814,0.21797126,-0.18430596,0.19405063,0.14195359,0.17422192,-0.17186085,-0.06516174,0.11644204,0.09723807,0.33817577,0.01527087,0.31747245,0.35736464,-0.41095296,-0.09024241,0.17743902,0.49607709,-0.35847985,0.62451028,-0.43144714,-0.15607635,0.11756702,0.13785286,0.30097518,0.01094167,0.45296771,0.07698420,0.48872014,0.10400204,-0.38676065,0.55192353,0.04472572,0.63706692,-0.56804933,-0.23890510,100105_202302,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-02-01,35,0.25133333,0.53971288,0.54297097,393882.7,53429.34,53429.34,3,0,1050,9,248447.2,0.04481,34884.85,18467.86,548.7,17919.16,198483.69,5719.93,0,,0.0,484275.03,0.419849,0.037005,36180.15,RECUPERACION
4609,0.14668664,0.09762847,-0.24888780,0.27835250,0.25530990,-0.00208063,-0.64810563,0.40242299,0.44058232,0.65598657,-0.46358373,-0.28772958,0.45919324,-0.04828848,0.29728964,0.28442720,-0.19675528,0.22479487,0.11671685,0.14533904,-0.15681047,0.02464405,0.15436413,0.15327749,0.33028030,0.05407433,0.32444848,0.35417379,-0.45430308,-0.09746622,0.12809590,0.46903050,-0.26717926,0.59154981,-0.44646835,-0.14443349,0.13719111,0.17483027,0.34631564,0.01794170,0.41534473,0.03166887,0.47420138,0.10168485,-0.38927873,0.50127462,0.04752288,0.63499071,-0.68573108,-0.25968901,100105_202303,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-03-01,36,0.243,0.49608427,0.49608427,393882.7,47481.96,47481.96,3,0,1080,10,234761.11,0.04481,33398.64,13686.09,159.03,13527.06,212169.78,5878.96,0,,0.0,440698.68,0.396721,0.02172,35026.85,RECUPERACION
4610,0.16277089,0.08191699,-0.24568969,0.26944931,0.25720647,-0.00746230,-0.66749911,0.37223992,0.42130120,0.64758744,-0.46191520,-0.28293013,0.46231715,-0.03730442,0.28597349,0.27199714,-0.20731107,0.21000777,0.10524433,0.14696447,-0.14958626,0.00196982,0.16244532,0.13638628,0.31043075,0.02932448,0.34595561,0.35864399,-0.42880073,-0.09149466,0.15849795,0.46867403,-0.25292872,0.57370915,-0.45699306,-0.15155314,0.13124142,0.15679995,0.32085227,-0.00325322,0.39721194,0.05746645,0.44581339,0.11209088,-0.40187148,0.49278442,0.04149117,0.62536633,-0.66379575,-0.24013926,100105_202304,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-04-01,37,0.23466667,0.46133765,0.46133765,393882.7,42641.97,42641.97,3,0,1110,9,231845.78,0.04481,32435.68,2915.33,42.37,2872.96,215085.11,5921.33,0,,0.0,501756.02,0.391795,0.022935,28108.92,RECUPERACION
4611,0.14765188,0.09001043,-0.21148450,0.26713131,0.25410671,0.05839325,-0.67546714,0.41750962,0.40252764,0.64958930,-0.47060746,-0.24235786,0.47690126,-0.05512057,0.28620607,0.22707595,-0.20265239,0.19281211,0.13291557,0.15415532,-0.14206953,-0.01737913,0.11608138,0.11600479,0.31480544,0.01290134,0.33679860,0.36084892,-0.45567740,-0.09124687,0.16950339,0.50474722,-0.32733781,0.60438912,-0.43760267,-0.14930698,0.14667174,0.12498527,0.33155798,0.02551160,0.44861407,0.05790053,0.48685498,0.10795510,-0.39012640,0.53281101,0.06135348,0.63060978,-0.62526173,-0.24537755,100105_202305,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-05-01,38,0.22633333,0.45393613,0.45393613,393882.7,40467.85,40467.85,3,0,1140,10,230624.08,0.04481,32898.5,1221.7,25.77,1195.93,216306.81,5947.1,0,,0.0,502880.44,0.38973,0.030668,36874.46,RECUPERACION
4612,0.14888543,0.08972594,-0.20054561,0.26167761,0.25326066,0.08234029,-0.68300760,0.42434936,0.39242169,0.64933428,-0.46748504,-0.22874719,0.48330232,-0.05816659,0.28620698,0.20928819,-0.20220975,0.18507408,0.14079438,0.15708176,-0.14140969,-0.03052899,0.10217381,0.10432994,0.31608272,-0.00067005,0.34066376,0.36243936,-0.45543383,-0.09185161,0.18226417,0.51616466,-0.34802865,0.61050870,-0.43655466,-0.15015170,0.14892480,0.10961294,0.32695831,0.02534376,0.46208771,0.06825357,0.49472864,0.11015385,-0.38832170,0.54229870,0.06074255,0.63272739,-0.60487360,-0.24306077,100105_202306,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-06-01,39,0.218,0.45083445,0.45083445,393882.7,38711.54,38711.54,3,0,1170,10,227820.89,0.04481,33586.41,2803.19,43.14,2760.05,219110.0,5990.24,0,,0.0,505559.73,0.384993,0.033773,32897.94,RECUPERACION
4613,0.14866411,0.08268357,-0.17680001,0.24666524,0.24708540,0.14342826,-0.69976577,0.43651183,0.36988754,0.64831623,-0.46760252,-0.19079798,0.49892464,-0.06773889,0.28866456,0.16687788,-0.19929267,0.16680436,0.15692583,0.16685600,-0.13851370,-0.06464272,0.07093770,0.07461226,0.31250166,-0.02734206,0.34222914,0.36566003,-0.45377531,-0.08942637,0.20908104,0.54172359,-0.40192433,0.62795726,-0.42843354,-0.15368956,0.15104379,0.07677985,0.31394175,0.03192156,0.49036740,0.08821561,0.51124012,0.11174571,-0.38577745,0.57090032,0.06831253,0.63377095,-0.55234116,-0.23590621,100105_202307,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-07-01,40,0.20966667,0.44371763,0.44371763,393882.7,36644.01,36644.01,3,0,1200,10,220081.7,0.04481,34028.8,7739.19,139.98,7599.21,226849.19,6130.22,0,,0.0,509529.17,0.371915,0.041524,36265.97,RECUPERACION
4614,0.16578672,0.06222622,-0.16663996,0.22770261,0.24446135,0.17278148,-0.72098182,0.41323367,0.34757361,0.64301121,-0.46334413,-0.17032019,0.50967217,-0.06400673,0.28685433,0.13869184,-0.20016028,0.14845179,0.15581925,0.17612594,-0.13696961,-0.10173330,0.06647910,0.04503424,0.29382484,-0.06011884,0.35800794,0.36731387,-0.42763216,-0.08394563,0.24563260,0.55098373,-0.41319841,0.62367329,-0.43359101,-0.16069141,0.14059097,0.05001050,0.28012888,0.01297820,0.48530251,0.12249129,0.49288895,0.11949563,-0.39411006,0.57632386,0.06111973,0.62834410,-0.50688227,-0.21643890,100105_202308,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-08-01,41,0.20133333,0.42406917,0.42406917,393882.7,33629.41,33629.41,3,0,1230,9,215976.8,0.04481,33694.62,4104.9,189.95,3914.95,230954.09,6320.17,0,,0.0,465384.9,0.364978,0.046357,32585.99,RECUPERACION
4615,0.15876779,0.11308629,-0.20556510,0.28698070,0.26231407,0.00211474,-0.67682400,0.41489097,0.40267091,0.64322464,-0.46631797,-0.27553927,0.46828776,-0.04368380,0.25585321,0.24554887,-0.21219543,0.19969685,0.12284977,0.13688511,-0.13334656,0.01952016,0.12879013,0.12965833,0.30555540,0.00361172,0.36408086,0.36376918,-0.47038209,-0.10075171,0.17041145,0.49848772,-0.27846910,0.57911968,-0.46265625,-0.14476659,0.15970252,0.11948082,0.33920912,0.00937886,0.42737129,0.06010663,0.47474499,0.11891606,-0.39338564,0.50186647,0.04600610,0.63088529,-0.66772332,-0.24963883,100105_202309,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-09-01,42,0.193,0.41364754,0.41364754,393882.7,31445.22,31445.22,3,0,1260,10,213585.41,0.04481,33872.58,2391.39,93.77,2297.62,233345.48,6413.94,0,,0.0,479496.84,0.360937,0.024804,26721.48,RECUPERACION
4616,0.15730538,0.09434515,-0.15745931,0.25100272,0.24930593,0.13621694,-0.71007280,0.44256261,0.35697763,0.64353582,-0.46609169,-0.19487306,0.50141866,-0.06608558,0.26835365,0.15602052,-0.20284953,0.16201368,0.15739550,0.16145266,-0.12986812,-0.05763781,0.06315318,0.06684040,0.29999895,-0.04834944,0.36049694,0.36776533,-0.46353586,-0.09307481,0.22443875,0.55194082,-0.39680613,0.62045515,-0.43892942,-0.15222549,0.15925279,0.05500969,0.31077358,0.02587992,0.48999942,0.10062967,0.50966074,0.11857306,-0.38787929,0.56487307,0.06406538,0.63404507,-0.55409510,-0.23414296,100105_202310,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-10-01,43,0.18466667,0.40757621,0.40757621,393882.7,29645.87,29645.87,3,0,1290,10,200190.36,0.04481,34295.08,13395.05,308.2,13086.85,246740.53,6722.14,0,,0.0,445233.46,0.3383,0.041606,31141.18,RECUPERACION
4617,0.17421640,0.08647973,-0.17272192,0.25824315,0.25174908,0.08004283,-0.71547273,0.39723365,0.35799374,0.63315371,-0.46851626,-0.21888499,0.49247070,-0.04739949,0.24861031,0.17975182,-0.21425472,0.16412541,0.13177583,0.15217624,-0.12400283,-0.04426050,0.09798299,0.07269266,0.27555978,-0.05344540,0.38363647,0.37118929,-0.44532223,-0.09196666,0.23177403,0.52997294,-0.33491473,0.58640695,-0.46305706,-0.15653414,0.15453235,0.06062767,0.29390164,-0.00095197,0.44080195,0.11028687,0.46793285,0.12944686,-0.40200765,0.53344990,0.05178104,0.62181283,-0.57650927,-0.22223694,100105_202311,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-11-01,44,0.17633333,0.3735685,0.3735685,393882.7,25946.07,25946.07,3,0,1320,9,196138.55,0.04481,32891.76,4051.81,115.89,3935.92,250792.34,6838.03,0,,0.0,494432.73,0.331453,0.036137,37049.54,RECUPERACION
4618,0.16434825,0.10381777,-0.14231620,0.25800101,0.24970913,0.11501363,-0.71834788,0.44254458,0.34656415,0.63757063,-0.47181518,-0.20359446,0.50119208,-0.06299709,0.24445666,0.15233705,-0.20880148,0.15955834,0.15112312,0.15431615,-0.11686389,-0.04474415,0.06269027,0.06315721,0.28065076,-0.06199376,0.37586368,0.37046504,-0.47304447,-0.09378983,0.23453164,0.55640612,-0.38215718,0.60879995,-0.44794499,-0.15150832,0.16617161,0.04027747,0.30962613,0.02474869,0.47981962,0.10527269,0.50130055,0.12390663,-0.39365554,0.55641828,0.06698886,0.62906296,-0.56534997,-0.23139349,100105_202312,100105,MORTGAGE,MORTGAGE_LTV_HIGH,HIPOTECA,PAGO_VOLUNTARIO,QUIEBRA,2020-03-11,446930.89,HIPOTECA,591753.17,0.04481,2023-12-01,45,0.168,0.36328166,0.36328166,393882.7,24039.18,24039.18,3,0,1350,10,177825.43,0.04481,32958.45,18313.12,778.64,17534.48,269105.46,7616.67,0,,0.0,409659.56,0.300506,0.040149,34343.23,RECUPERACION
