ID_CONTR_CICLO_LGD,ID_FUSION_FINAL,SEGMENTO,CALIBRATION_SEGMENT,PRODUCTO,TERMINACION,CAUSA_DEFAULT,FECHA_DEFAULT,OR_DISPTO,COLATERAL_TIPO,VALOR_COLATERAL_INICIAL,TIPO_INTERES_ORIGINAL,FECHA_REFERENCIA,MES_CICLO,PD_ESTIMADA,LGD_ESTIMADA,LGD_REALIZADA,EAD,ECL,PROVISION,STAGE_IFRS9,CURE_FLAG,DPDS,RATING_GRADO,SALDO_PENDIENTE,TIPO_INTERES_ACTUAL,INTERESES_ACUMULADOS,FLUJO_RECUPERADO,COSTE_RECUPERACION,FLUJO_NETO,RECUPERACION_ACUMULADA,COSTE_TOTAL_ACUMULADO,ADJUDICACION_FLAG,ADJUDICACION_TIPO,ADJUDICACION_VALOR,VALOR_COLATERAL,LTV,TASA_DESCUENTO,RWA,ESTADO_CICLO
100140_202605,100140,SME,SME_MEDIUM,LINEA_CREDITO,DACCION_PAGO,IMPROBABLE_PAGO,2023-01-05,1536383.98,GARANTIA_PERSONAL,0.0,0.06416,2026-05-01,40,0.22166667,0.78304013,0.78304013,1262752.36,219180.85,219180.85,3,0,1200,10,1262417.39,0.07451,313542.4,0.0,0.0,0.0,273966.59,7604.55,0,,0.0,0.0,0.0,0.019739,82965.05,RECUPERACION
100140_202606,100140,SME,SME_MEDIUM,LINEA_CREDITO,DACCION_PAGO,IMPROBABLE_PAGO,2023-01-05,1536383.98,GARANTIA_PERSONAL,0.0,0.06416,2026-06-01,41,0.21333333,0.78304013,0.78304013,1262752.36,210940.96,210940.96,3,0,1230,10,1262417.39,0.07451,321380.96,0.0,0.0,0.0,273966.59,7604.55,0,,0.0,0.0,0.0,0.0255,120079.35,RECUPERACION
100141_202211,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2022-11-01,1,1.0,0.39441639,1.0,130504.13,51472.97,51472.97,3,0,30,9,175678.46,0.03951,578.42,0.0,0.0,0.0,0.0,0.0,0,,0.0,188704.91,0.926461,0.046237,9499.25,ESTIMACION
100141_202212,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2022-12-01,2,1.0,0.41171878,1.0,130504.13,53731.0,53731.0,3,0,60,10,175678.46,0.03951,1156.84,0.0,0.0,0.0,0.0,0.0,0,,0.0,186865.39,0.926461,0.029564,9182.3,ESTIMACION
100141_202301,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-01-01,3,1.0,0.42902117,1.0,130504.13,55989.03,55989.03,3,0,90,10,175678.46,0.03951,1735.26,0.0,0.0,0.0,0.0,0.0,0,,0.0,186356.74,0.926461,0.044589,8722.77,ESTIMACION
100141_202302,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-02-01,4,0.50166667,0.44632356,1.0,130504.13,29220.61,29220.61,3,0,120,9,175641.79,0.03951,2313.68,36.67,0.0,36.67,36.67,0.0,0,,0.0,187610.78,0.926267,0.038249,10971.06,ESTIMACION
100141_202303,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-03-01,5,0.49333333,0.46358692,0.99971901,130504.13,29846.67,29846.67,3,0,150,9,175641.79,0.03951,2891.5,0.0,0.0,0.0,36.67,0.0,0,,0.0,183277.52,0.926267,0.031035,11264.05,ESTIMACION
100141_202304,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-04-01,6,0.485,0.4808815,0.99971901,130504.13,30437.16,30437.16,3,0,180,10,154737.83,0.03951,3469.8,20903.96,404.75,20499.21,20940.63,404.75,0,,0.0,185097.47,0.816028,0.031925,9496.65,RECUPERACION
100141_202305,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-05-01,7,0.47666667,0.46703026,0.83954048,130504.13,29052.54,29052.54,3,0,210,9,133135.58,0.03951,3566.29,21602.25,572.63,21029.62,42542.88,977.38,0,,0.0,180118.94,0.702106,0.045228,9606.45,RECUPERACION
100141_202306,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-06-01,8,0.46833333,0.44309116,0.67401124,130504.13,27081.48,27081.48,3,0,240,9,109128.2,0.03951,3506.8,24007.38,931.58,23075.8,66550.26,1908.96,0,,0.0,183959.2,0.5755,0.023418,10895.79,RECUPERACION
100141_202307,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-07-01,9,0.46,0.40534862,0.49005246,130504.13,24333.85,24333.85,3,0,270,10,93747.26,0.03951,3233.7,15380.94,207.12,15173.82,81931.2,2116.08,0,,0.0,183526.53,0.494387,0.031645,10981.66,RECUPERACION
100141_202308,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-08-01,10,0.45166667,0.37574749,0.37219458,130504.13,22148.2,22148.2,3,0,300,10,80588.4,0.03951,3086.6,13158.86,501.53,12657.33,95090.06,2617.61,0,,0.0,178385.38,0.424992,0.037713,8796.06,RECUPERACION
100141_202309,100141,MORTGAGE,MORTGAGE_LTV_LOW,HIPOTECA,VENTA_CARTERA,QUIEBRA,2022-10-23,175678.46,HIPOTECA,189623.19,0.03951,2023-09-01,11,0.44333333,0.35355139,0.3,130504.13,20455.36,20455.36,3,0,330,10,49525.26,0.03951,2918.74,31063.14,1148.59,29914.55,126153.2,3766.2,0,,0.0,177723.69,0.261177,0.027605,8918.07,CERRADO
100142_202401,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-01-01,1,1.0,0.34756111,1.0,4067740.05,1413788.25,1413788.25,3,0,30,9,4197723.53,0.03745,13100.4,0.0,0.0,0.0,0.0,0.0,0,,0.0,3345611.43,1.246597,0.038809,282610.91,ESTIMACION
100142_202402,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-02-01,2,1.0,0.36620222,1.0,4067740.05,1489615.45,1489615.45,3,0,60,10,4197723.53,0.03745,26200.8,0.0,0.0,0.0,0.0,0.0,0,,0.0,3317778.83,1.246597,0.01664,263667.87,ESTIMACION
100142_202403,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-03-01,3,1.0,0.38484333,1.0,4067740.05,1565442.64,1565442.64,3,0,90,9,3041333.61,0.03745,39301.2,1156389.92,55605.37,1100784.55,1156389.92,55605.37,0,,0.0,3306691.43,0.903184,0.03365,322434.19,RECUPERACION
100142_202404,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-04-01,4,0.49416667,0.37189743,0.71571686,4067740.05,747566.47,747566.47,3,0,120,10,2589087.64,0.03745,37966.0,452245.97,19028.07,433217.9,1608635.89,74633.44,0,,0.0,3278189.85,0.768881,0.038289,315458.54,RECUPERACION
100142_202405,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-05-01,5,0.48583333,0.3672003,0.60453818,4067740.05,725677.29,725677.29,3,0,150,10,1614818.62,0.03745,40400.55,974269.02,40676.46,933592.56,2582904.91,115309.9,0,,0.0,3276767.21,0.479552,0.042118,362736.06,RECUPERACION
100142_202406,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-06-01,6,0.4775,0.33493784,0.36502705,4067740.05,650565.13,650565.13,3,0,180,10,457413.09,0.03745,30237.48,1157405.53,41907.94,1115497.59,3740310.44,157217.84,0,,0.0,3286051.98,0.135838,0.033077,365339.81,RECUPERACION
100142_202407,100142,CORP,CORP_SMALL,LINEA_CREDITO,VENTA_CARTERA,90_DIAS_VENCIDO,2023-12-30,4197723.53,FINANCIERO,3367345.64,0.03745,2024-07-01,7,0.46916667,0.28440778,0.1,4067740.05,542777.47,542777.47,3,0,210,10,129983.48,0.03745,9992.57,327429.6099999994,21945.14,305484.47,4067740.05,179162.98,0,,0.0,3259326.62,0.038601,0.029695,281023.45,CERRADO
100143_201902,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-02-01,1,1.0,0.48467458,1.0,2734005.91,1325103.18,1325103.18,3,0,30,9,3684125.37,0.04357,13376.45,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.036204,224557.47,ESTIMACION
100143_201903,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-03-01,2,1.0,0.49939817,1.0,2734005.91,1365357.54,1365357.54,3,0,60,10,3684125.37,0.04357,26752.9,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.028685,190936.05,ESTIMACION
100143_201904,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-04-01,3,1.0,0.51412175,1.0,2734005.91,1405611.9,1405611.9,3,0,90,10,3651664.0,0.04357,40129.35,32461.37,1249.59,31211.78,32461.37,1249.59,0,,0.0,0.0,0.0,0.036186,249052.91,RECUPERACION
100143_201905,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-05-01,4,0.54166667,0.52752609,0.98812681,2734005.91,781223.87,781223.87,3,0,120,9,3651664.0,0.04357,53034.32,0.0,0.0,0.0,32461.37,1249.59,0,,0.0,0.0,0.0,0.041098,219068.72,RECUPERACION
100143_201906,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-06-01,5,0.53333333,0.54191986,0.98812681,2734005.91,790193.12,790193.12,3,0,150,10,3651664.0,0.04357,66292.9,0.0,0.0,0.0,32461.37,1249.59,0,,0.0,0.0,0.0,0.040367,258417.2,RECUPERACION
100143_201907,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-07-01,6,0.525,0.55631364,0.98812681,2734005.91,798506.5,798506.5,3,0,180,9,3616351.31,0.04357,79551.48,35312.69,1520.12,33792.57,67774.06,2769.71,0,,0.0,0.0,0.0,0.0211,185813.79,RECUPERACION
100143_201908,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-08-01,7,0.51666667,0.56819594,0.97521071,2734005.91,802616.39,802616.39,3,0,210,9,3610796.81,0.02575,54320.63,5554.5,110.49,5444.01,73328.56,2880.2,0,,0.0,0.0,0.0,0.028079,256542.02,RECUPERACION
100143_201909,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-09-01,8,0.50833333,0.58177946,0.97317908,2734005.91,808549.15,808549.15,3,0,240,10,3610796.81,0.02575,61985.36,0.0,0.0,0.0,73328.56,2880.2,0,,0.0,0.0,0.0,0.025,212828.28,RECUPERACION
100143_201910,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-10-01,9,0.5,0.59575802,0.97317908,2734005.91,814402.97,814402.97,3,0,270,10,3610796.81,0.02575,69733.53,0.0,0.0,0.0,73328.56,2880.2,0,,0.0,0.0,0.0,0.02977,179039.59,RECUPERACION
100143_201911,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-11-01,10,0.49166667,0.60973658,0.97317908,2734005.91,819619.84,819619.84,3,0,300,9,3610796.81,0.02575,77481.7,0.0,0.0,0.0,73328.56,2880.2,0,,0.0,0.0,0.0,0.028258,191853.2,RECUPERACION
100143_201912,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2019-12-01,11,0.48333333,0.62371513,0.97317908,2734005.91,824199.75,824199.75,3,0,330,10,3516329.21,0.02575,85229.87,94467.6,2915.97,91551.63,167796.16,5796.17,0,,0.0,0.0,0.0,0.033424,252044.0,RECUPERACION
100143_202001,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-01-01,12,0.475,0.62617609,0.93862626,2734005.91,813185.33,813185.33,3,0,360,9,3516329.21,0.02575,90545.52,0.0,0.0,0.0,167796.16,5796.17,0,,0.0,0.0,0.0,0.043236,236259.47,RECUPERACION
100143_202002,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-02-01,13,0.46666667,0.63919484,0.93862626,2734005.91,815529.16,815529.16,3,0,390,9,3516329.21,0.02575,98090.98,0.0,0.0,0.0,167796.16,5796.17,0,,0.0,0.0,0.0,0.042754,227270.38,RECUPERACION
100143_202003,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-03-01,14,0.45833333,0.6522136,0.93862626,2734005.91,817279.76,817279.76,3,0,420,9,3516329.21,0.02575,105636.44,0.0,0.0,0.0,167796.16,5796.17,0,,0.0,0.0,0.0,0.045785,198778.71,RECUPERACION
100143_202004,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-04-01,15,0.45,0.66523236,0.93862626,2734005.91,818437.14,818437.14,3,0,450,10,3442096.44,0.02575,113181.9,74232.77,2791.62,71441.15,242028.93,8587.79,0,,0.0,0.0,0.0,0.045943,197532.81,RECUPERACION
100143_202005,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-05-01,16,0.44166667,0.66618372,0.91147461,2734005.91,804429.68,804429.68,3,0,480,9,3394684.45,0.02575,118178.72,47411.99,1485.36,45926.63,289440.92,10073.15,0,,0.0,0.0,0.0,0.028201,260233.44,RECUPERACION
100143_202006,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-06-01,17,0.43333333,0.67025918,0.89413303,2734005.91,794080.11,794080.11,3,0,510,10,3394684.45,0.02575,123835.31,0.0,0.0,0.0,289440.92,10073.15,0,,0.0,0.0,0.0,0.049874,222523.85,RECUPERACION
100143_202007,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-07-01,18,0.425,0.68204202,0.89413303,2734005.91,792500.43,792500.43,3,0,540,9,3394684.45,0.02575,131119.74,0.0,0.0,0.0,289440.92,10073.15,0,,0.0,0.0,0.0,0.035001,250561.31,RECUPERACION
100143_202008,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-08-01,19,0.41666667,0.69382485,0.89413303,2734005.91,790383.85,790383.85,3,0,570,9,3375310.6,0.02575,138404.17,19373.85,907.44,18466.41,308814.77,10980.59,0,,0.0,0.0,0.0,0.032952,248284.05,RECUPERACION
100143_202009,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-09-01,20,0.40833333,0.70167088,0.88704678,2734005.91,783335.37,783335.37,3,0,600,9,3375310.6,0.02575,144857.0,0.0,0.0,0.0,308814.77,10980.59,0,,0.0,0.0,0.0,0.043789,222041.68,RECUPERACION
100143_202010,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-10-01,21,0.4,0.71325687,0.88704678,2734005.91,780019.4,780019.4,3,0,630,10,3375310.6,0.02575,152099.85,0.0,0.0,0.0,308814.77,10980.59,0,,0.0,0.0,0.0,0.029047,253478.85,RECUPERACION
100143_202011,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-11-01,22,0.39166667,0.72484287,0.88704678,2734005.91,776175.5,776175.5,3,0,660,10,3255297.8,0.02575,159342.7,120012.8,2917.34,117095.46,428827.57,13897.93,0,,0.0,0.0,0.0,0.032577,213475.22,RECUPERACION
100143_202012,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2020-12-01,23,0.38333333,0.70838399,0.84315046,2734005.91,742411.64,742411.64,3,0,690,10,3219960.85,0.02575,160662.59,35336.95,1062.3,34274.65,464164.52,14960.23,0,,0.0,0.0,0.0,0.027304,224885.59,RECUPERACION
100143_202101,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-01-01,24,0.375,0.71013399,0.83022549,2734005.91,728066.45,728066.45,3,0,720,9,3190436.1,0.02575,165828.0,29524.75,1361.55,28163.2,493689.27,16321.78,0,,0.0,0.0,0.0,0.031204,259332.24,RECUPERACION
100143_202102,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-02-01,25,0.36666667,0.71264225,0.81942641,2734005.91,714401.65,714401.65,3,0,750,9,3190436.1,0.02575,171153.5,0.0,0.0,0.0,493689.27,16321.78,0,,0.0,0.0,0.0,0.026244,227583.91,RECUPERACION
100143_202103,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-03-01,26,0.35833333,0.72234991,0.81942641,2734005.91,707675.69,707675.69,3,0,780,10,3190436.1,0.02575,177999.64,0.0,0.0,0.0,493689.27,16321.78,0,,0.0,0.0,0.0,0.043325,175237.34,RECUPERACION
100143_202104,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-04-01,27,0.35,0.73205756,0.81942641,2734005.91,700507.39,700507.39,3,0,810,10,3190436.1,0.02575,184845.78,0.0,0.0,0.0,493689.27,16321.78,0,,0.0,0.0,0.0,0.017646,227180.01,RECUPERACION
100143_202105,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-05-01,28,0.34166667,0.74176521,0.81942641,2734005.91,692896.74,692896.74,3,0,840,9,3190436.1,0.02575,191691.92,0.0,0.0,0.0,493689.27,16321.78,0,,0.0,0.0,0.0,0.036045,235616.06,RECUPERACION
100143_202106,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-06-01,29,0.33333333,0.75147286,0.81942641,2734005.91,684843.74,684843.74,3,0,870,9,3127169.29,0.02575,198538.06,63266.81,1780.66,61486.15,556956.08,18102.44,0,,0.0,0.0,0.0,0.036532,255057.47,RECUPERACION
100143_202107,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-07-01,30,0.325,0.74189659,0.79628571,2734005.91,659213.64,659213.64,3,0,900,9,3127169.29,0.02575,201311.4,0.0,0.0,0.0,556956.08,18102.44,0,,0.0,0.0,0.0,0.047225,181424.16,RECUPERACION
100143_202108,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-08-01,31,0.31666667,0.75096144,0.79628571,2734005.91,650158.79,650158.79,3,0,930,9,3127169.29,0.02575,208021.78,0.0,0.0,0.0,556956.08,18102.44,0,,0.0,0.0,0.0,0.039715,253363.88,RECUPERACION
100143_202109,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-09-01,32,0.30833333,0.7600263,0.79628571,2734005.91,640690.88,640690.88,3,0,960,9,2933334.83,0.02575,214732.16,193834.46,4414.13,189420.33,750790.54,22516.57,0,,0.0,0.0,0.0,0.037516,224690.93,RECUPERACION
100143_202110,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-10-01,33,0.3,0.70410168,0.72538811,2734005.91,577505.45,577505.45,3,0,990,10,2933334.83,0.02575,207716.85,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.037667,194821.13,RECUPERACION
100143_202111,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-11-01,34,0.29166667,0.71119716,0.72538811,2734005.91,567121.69,567121.69,3,0,1020,9,2933334.83,0.02575,214011.3,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.038474,252931.83,RECUPERACION
100143_202112,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2021-12-01,35,0.28333333,0.71829263,0.72538811,2734005.91,556414.62,556414.62,3,0,1050,10,2933334.83,0.02575,220305.75,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.042997,255165.74,RECUPERACION
100143_202201,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-01-01,36,0.275,0.72538811,0.72538811,2734005.91,545384.23,545384.23,3,0,1080,9,2933334.83,0.02575,226600.2,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.040355,191269.91,RECUPERACION
100143_202202,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-02-01,37,0.26666667,0.72538811,0.72538811,2734005.91,528857.43,528857.43,3,0,1110,10,2933334.83,0.02575,232894.65,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.041576,260063.01,RECUPERACION
100143_202203,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-03-01,38,0.25833333,0.72538811,0.72538811,2734005.91,512330.64,512330.64,3,0,1140,10,2933334.83,0.02575,239189.1,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.040979,205117.4,RECUPERACION
100143_202204,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-04-01,39,0.25,0.72538811,0.72538811,2734005.91,495803.84,495803.84,3,0,1170,10,2933334.83,0.02575,245483.55,0.0,0.0,0.0,750790.54,22516.57,0,,0.0,0.0,0.0,0.02881,225874.5,RECUPERACION
100143_202205,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-05-01,40,0.24166667,0.72538811,0.72538811,2734005.91,479277.05,479277.05,3,0,1200,9,2878078.69,0.02575,251778.0,55256.14,1994.78,53261.36,806046.68,24511.35,0,,0.0,0.0,0.0,0.023741,233455.93,RECUPERACION
100143_202206,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-06-01,41,0.23333333,0.70517742,0.70517742,2734005.91,449857.15,449857.15,3,0,1230,9,2878078.69,0.02575,253211.08,0.0,0.0,0.0,806046.68,24511.35,0,,0.0,0.0,0.0,0.034944,203518.31,RECUPERACION
100143_202207,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-07-01,42,0.225,0.70517742,0.70517742,2734005.91,433790.83,433790.83,3,0,1260,10,2878078.69,0.02575,259386.96,0.0,0.0,0.0,806046.68,24511.35,0,,0.0,0.0,0.0,0.030716,223951.35,RECUPERACION
100143_202208,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-08-01,43,0.21666667,0.70517742,0.70517742,2734005.91,417724.5,417724.5,3,0,1290,10,2878078.69,0.02575,265562.84,0.0,0.0,0.0,806046.68,24511.35,0,,0.0,0.0,0.0,0.016711,181743.47,RECUPERACION
100143_202209,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-09-01,44,0.20833333,0.70517742,0.70517742,2734005.91,401658.17,401658.17,3,0,1320,9,2878078.69,0.02575,271738.72,0.0,0.0,0.0,806046.68,24511.35,0,,0.0,0.0,0.0,0.034734,190641.61,RECUPERACION
100143_202210,100143,CORP,CORP_MID,LINEA_CREDITO,SUBASTA,IMPROBABLE_PAGO,2019-01-25,3684125.37,NINGUNA,0.0,0.07841,2022-10-01,45,0.2,0.70517742,0.70517742,2734005.91,385591.85,385591.85,3,0,1350,9,2878078.69,0.02575,277914.6,0.0,0.0,0.0,806046.68,24511.35,0,,0.0,0.0,0.0,0.044007,220639.52,RECUPERACION
